id,fecha,producto,precio,cantidad
7078,2023-10-04,bokenEntrenamiento,755.4100000000001,1
7079,2023-11-13,katanaAcero,897.06,10
7080,2026-01-21,nodachiElite,367.47,9
7081,2026-01-20,tantoMadera,93.11,5
7082,2026-01-21,katanaAcero,1011.06,6
7083,2023-05-30,nodachiElite,1277.76,1
7084,2023-05-01,nodachiElite,1208.69,5
7085,2023-04-09,nodachiElite,1034.69,5
7086,2026-01-20,bokenEntrenamiento,1419.17,3
7087,2026-01-20,katanaAcero,315.97,6
7088,2026-01-21,kunaiHierro,710.02,9
7089,2023-09-06,nodachiElite,662.87,7
7090,2023-04-13,kunaiHierro,1250.5,8
7091,2023-10-15,shuriken,464.69,3
7092,2023-04-29,katanaAcero,1092.28,7
7093,2023-09-03,nodachiElite,25.43,2
7094,2026-01-21,tantoMadera,154.84,10
7095,2023-11-16,bokenEntrenamiento,1480.72,5
7096,2026-01-21,bokenEntrenamiento,154.59,4
7097,2023-01-14,tantoMadera,504.75,1
7098,2023-01-08,tantoMadera,12.23,10
7099,2023-06-12,tantoMadera,537.55,6
7101,2026-01-21,kunaiHierro,825.5,6
7102,2023-06-02,kunaiHierro,726.26,10
7103,2023-09-17,nodachiElite,755.4100000000001,10
7104,2023-09-29,katanaAcero,230.44,5
7105,2023-06-07,kunaiHierro,1483.08,10
7106,2026-01-20,shuriken,213.99,5
7107,2026-01-20,nodachiElite,828.76,1
7108,2026-01-20,shuriken,654.7,6
7109,2023-09-11,tantoMadera,293.8,6
7110,2023-01-03,tantoMadera,316.72,2
7111,2023-11-13,katanaAcero,755.4100000000001,1
7112,2023-11-28,katanaAcero,755.4100000000001,10
7113,2023-01-20,kunaiHierro,755.4100000000001,6
7114,2023-05-21,bokenEntrenamiento,1194.14,10
7115,2023-10-23,katanaAcero,458.7,6
7116,2026-01-20,tantoMadera,918.85,1
7117,2026-01-21,nodachiElite,1244.15,3
7118,2023-12-17,nodachiElite,231.95,10
7119,2023-02-04,shuriken,1433.21,7
7120,2023-04-19,tantoMadera,923.65,9
7121,2023-08-31,nodachiElite,1124.11,8
7122,2023-05-14,tantoMadera,25.33,6
7123,2023-02-12,nodachiElite,1214.54,8
7124,2023-02-16,bokenEntrenamiento,1311.91,10
7125,2023-04-19,tantoMadera,1364.52,1
7126,2026-01-20,shuriken,891.78,5
7127,2023-07-05,bokenEntrenamiento,643.53,4
7128,2023-03-10,shuriken,847.82,4
7129,2023-10-14,bokenEntrenamiento,1452.93,3
7130,2026-01-20,katanaAcero,594.73,9
7131,2026-01-21,kunaiHierro,755.4100000000001,6
7132,2023-01-21,nodachiElite,925.75,3
7133,2023-10-02,tantoMadera,517.37,4
7134,2023-10-12,nodachiElite,130.04,6
7135,2026-01-21,bokenEntrenamiento,251.2,8
7136,2026-01-20,nodachiElite,175.2,1
7137,2023-07-28,shuriken,539.34,10
7138,2026-01-21,kunaiHierro,1241.49,10
7139,2026-01-20,bokenEntrenamiento,755.4100000000001,7
7140,2023-07-01,bokenEntrenamiento,931.39,7
7141,2023-09-16,katanaAcero,269.43,7
7142,2026-01-21,katanaAcero,361.57,1
7143,2026-01-20,bokenEntrenamiento,886.98,5
7144,2023-10-13,tantoMadera,1265.15,2
7145,2023-09-14,katanaAcero,314.19,9
7146,2023-07-26,tantoMadera,699.89,9
7147,2023-03-08,katanaAcero,802.0,10
7148,2023-01-15,nodachiElite,1155.15,8
7149,2023-06-17,bokenEntrenamiento,921.53,3
7150,2023-03-02,katanaAcero,972.87,5
7151,2023-12-04,kunaiHierro,537.09,3
7152,2023-02-17,katanaAcero,1314.54,4
7153,2023-12-22,katanaAcero,688.39,5
7154,2023-08-06,nodachiElite,703.53,9
7155,2026-01-20,shuriken,760.3,6
7156,2023-12-25,kunaiHierro,704.35,5
7157,2023-10-26,bokenEntrenamiento,1046.33,1
7158,2023-10-30,katanaAcero,1194.2,10
7159,2023-07-14,katanaAcero,228.66,1
7160,2026-01-21,kunaiHierro,594.58,3
7161,2023-12-05,nodachiElite,1258.39,4
7162,2026-01-21,bokenEntrenamiento,630.88,7
7163,2026-01-20,shuriken,542.66,4
7164,2023-01-09,katanaAcero,1122.75,5
7165,2023-02-27,kunaiHierro,937.47,6
7166,2026-01-20,shuriken,755.4100000000001,9
7167,2023-11-03,kunaiHierro,1360.27,5
7168,2023-06-10,tantoMadera,1431.92,8
7169,2026-01-21,bokenEntrenamiento,1185.85,5
7170,2023-08-27,nodachiElite,1004.98,6
7171,2026-01-20,shuriken,914.67,4
7172,2023-09-09,shuriken,1007.22,5
7173,2026-01-20,shuriken,211.51,5
7174,2023-09-21,shuriken,1361.84,5
7175,2026-01-21,bokenEntrenamiento,917.27,8
7176,2023-03-20,shuriken,1312.3,2
7177,2023-01-24,bokenEntrenamiento,234.16,6
7178,2023-12-22,katanaAcero,1080.84,2
7179,2026-01-21,shuriken,437.15,5
7180,2023-05-25,tantoMadera,372.12,6
7181,2026-01-20,nodachiElite,1072.73,2
7182,2023-11-01,kunaiHierro,1459.09,6
7183,2023-07-08,nodachiElite,1122.02,1
7184,2023-07-04,shuriken,72.52,9
7185,2026-01-21,katanaAcero,755.4100000000001,8
7186,2023-06-12,bokenEntrenamiento,755.4100000000001,6
7187,2023-07-19,katanaAcero,590.01,10
7188,2023-05-11,bokenEntrenamiento,755.4100000000001,5
7189,2026-01-20,kunaiHierro,1150.5,2
7190,2023-03-08,tantoMadera,536.47,2
7191,2023-06-28,katanaAcero,950.55,6
7192,2026-01-21,nodachiElite,440.45,10
7193,2023-10-08,katanaAcero,794.36,6
7194,2023-02-22,tantoMadera,1454.73,6
7195,2023-12-11,bokenEntrenamiento,456.27,3
7196,2023-06-14,shuriken,357.19,7
7197,2023-10-22,katanaAcero,1203.37,3
7198,2023-10-10,nodachiElite,25.15,9
7199,2023-01-25,tantoMadera,303.58,10
7200,2023-01-23,tantoMadera,271.25,1
7201,2023-11-22,katanaAcero,598.17,10
7202,2023-02-11,kunaiHierro,379.78,1
7203,2023-12-10,tantoMadera,500.56,6
7204,2023-10-01,kunaiHierro,755.4100000000001,6
7205,2023-07-16,shuriken,892.62,1
7206,2026-01-20,kunaiHierro,1167.03,8
7207,2023-11-13,tantoMadera,96.89,1
7208,2023-03-04,bokenEntrenamiento,1453.26,4
7209,2023-03-18,katanaAcero,783.33,10
7210,2023-11-19,bokenEntrenamiento,354.13,9
7211,2023-12-29,tantoMadera,788.32,9
7212,2023-07-20,nodachiElite,755.4100000000001,6
7213,2023-07-24,shuriken,630.53,10
7214,2023-02-11,kunaiHierro,1068.71,1
7215,2023-04-21,kunaiHierro,1080.67,7
7216,2026-01-21,shuriken,739.79,10
7217,2023-10-09,kunaiHierro,487.67,7
7218,2023-10-01,katanaAcero,1192.49,10
7219,2026-01-21,kunaiHierro,778.61,7
7220,2023-05-07,bokenEntrenamiento,66.08,1
7221,2023-02-27,shuriken,234.1,9
7222,2023-10-11,tantoMadera,1290.13,10
7223,2023-11-18,bokenEntrenamiento,1311.02,6
7224,2023-11-10,bokenEntrenamiento,173.63,7
7225,2026-01-20,kunaiHierro,572.72,8
7226,2023-09-09,shuriken,1429.04,3
7227,2023-03-27,kunaiHierro,755.4100000000001,8
7228,2023-01-01,tantoMadera,755.4100000000001,8
7229,2023-11-02,bokenEntrenamiento,530.84,7
7230,2023-07-09,katanaAcero,1412.99,2
7231,2026-01-20,shuriken,1051.64,6
7232,2023-06-17,bokenEntrenamiento,755.4100000000001,8
7233,2023-01-07,kunaiHierro,531.26,2
7234,2023-01-12,nodachiElite,238.98,1
7235,2026-01-21,tantoMadera,755.4100000000001,7
7236,2023-03-17,kunaiHierro,1425.43,4
7237,2026-01-21,bokenEntrenamiento,124.53,8
7238,2023-08-01,bokenEntrenamiento,444.06,5
7239,2026-01-21,bokenEntrenamiento,1140.96,7
7240,2023-07-12,kunaiHierro,1306.86,7
7241,2023-07-07,kunaiHierro,786.0,2
7242,2026-01-20,bokenEntrenamiento,755.4100000000001,1
7243,2026-01-20,kunaiHierro,751.56,10
7244,2023-09-09,bokenEntrenamiento,484.48,3
7245,2023-11-20,nodachiElite,104.49,1
7246,2026-01-21,kunaiHierro,464.4,4
7247,2023-07-25,katanaAcero,1394.88,3
7248,2023-05-03,nodachiElite,268.95,1
7249,2023-01-17,katanaAcero,1231.87,4
7250,2026-01-21,bokenEntrenamiento,842.13,2
7251,2023-02-03,kunaiHierro,1174.65,2
7252,2023-03-05,shuriken,957.49,6
7253,2023-09-13,tantoMadera,1048.26,7
7254,2023-12-30,kunaiHierro,708.28,2
7255,2023-05-05,bokenEntrenamiento,1421.87,8
7256,2023-04-16,tantoMadera,361.96,7
7257,2026-01-20,tantoMadera,693.22,9
7258,2023-02-28,shuriken,613.65,10
7259,2026-01-20,katanaAcero,449.24,3
7260,2023-06-04,katanaAcero,1345.54,10
7261,2023-12-05,bokenEntrenamiento,1381.85,2
7262,2023-01-06,tantoMadera,515.39,5
7263,2023-10-08,nodachiElite,1492.28,9
7264,2026-01-20,shuriken,703.27,9
7265,2026-01-20,tantoMadera,773.99,7
7266,2023-05-25,shuriken,1119.39,3
7267,2026-01-20,kunaiHierro,730.27,4
7268,2026-01-20,bokenEntrenamiento,130.7,1
7269,2023-02-10,bokenEntrenamiento,362.21,4
7270,2023-02-27,tantoMadera,988.58,6
7271,2023-05-28,katanaAcero,152.31,9
7272,2023-08-30,tantoMadera,933.69,8
7273,2023-07-22,katanaAcero,312.67,2
7274,2023-10-12,shuriken,413.36,8
7275,2026-01-21,tantoMadera,933.84,5
7276,2023-09-25,katanaAcero,1280.14,3
7277,2023-05-12,bokenEntrenamiento,728.4,4
7278,2023-02-08,katanaAcero,57.58,2
7279,2023-11-08,shuriken,15.25,2
7280,2023-07-21,nodachiElite,1436.84,6
7281,2026-01-21,nodachiElite,64.61,9
7282,2023-11-19,katanaAcero,1056.1,8
7283,2023-06-03,bokenEntrenamiento,89.6,3
7284,2023-05-05,shuriken,749.94,4
7285,2023-05-25,nodachiElite,109.03,2
7286,2023-10-20,tantoMadera,910.34,6
7287,2023-08-13,bokenEntrenamiento,1368.17,8
7288,2026-01-20,katanaAcero,755.4100000000001,2
7290,2026-01-20,katanaAcero,207.82,1
7291,2023-04-13,bokenEntrenamiento,281.57,2
7292,2023-12-25,katanaAcero,189.17,1
7293,2023-04-28,kunaiHierro,68.99,8
7294,2023-04-23,tantoMadera,319.05,4
7295,2023-06-19,katanaAcero,755.4100000000001,4
7297,2026-01-21,bokenEntrenamiento,60.09,8
7298,2026-01-21,tantoMadera,21.71,2
7299,2023-07-03,katanaAcero,1117.15,4
7300,2026-01-20,shuriken,613.76,6
7301,2023-08-25,katanaAcero,989.54,3
7302,2023-05-27,bokenEntrenamiento,47.03,7
7303,2023-07-19,kunaiHierro,1472.12,10
7304,2023-10-07,nodachiElite,216.22,6
7305,2023-02-21,katanaAcero,876.79,4
7306,2023-03-07,nodachiElite,1313.19,8
7307,2023-10-26,tantoMadera,1478.16,3
7308,2023-03-19,kunaiHierro,1249.76,5
7309,2026-01-21,nodachiElite,1028.44,4
7310,2023-09-16,katanaAcero,455.63,4
7311,2023-02-13,katanaAcero,111.66,10
7312,2026-01-21,shuriken,461.73,5
7313,2026-01-20,bokenEntrenamiento,925.75,9
7314,2026-01-21,katanaAcero,1414.79,1
7315,2023-10-05,nodachiElite,785.87,1
7316,2023-11-24,kunaiHierro,189.29,7
7317,2023-01-09,shuriken,679.07,6
7318,2023-06-03,shuriken,1194.8,9
7319,2023-09-25,katanaAcero,1407.99,4
7320,2023-10-27,katanaAcero,257.92,1
7321,2023-01-07,shuriken,1288.29,9
7322,2023-06-12,shuriken,771.85,3
7323,2023-01-05,katanaAcero,894.05,8
7324,2023-06-22,tantoMadera,930.46,5
7325,2023-06-26,bokenEntrenamiento,103.18,3
7326,2023-09-28,kunaiHierro,757.82,6
7327,2023-11-18,tantoMadera,1170.53,2
7328,2026-01-21,tantoMadera,252.03,6
7329,2023-07-23,katanaAcero,1024.69,9
7330,2023-08-30,nodachiElite,1348.85,2
7331,2023-12-24,nodachiElite,755.4100000000001,3
7332,2023-06-15,nodachiElite,1082.7,5
7333,2026-01-21,shuriken,176.23,5
7334,2023-04-25,shuriken,1372.36,10
7335,2023-12-08,bokenEntrenamiento,103.32,2
7336,2023-06-04,kunaiHierro,492.22,5
7337,2026-01-21,bokenEntrenamiento,755.4100000000001,10
7338,2026-01-20,nodachiElite,806.76,1
7339,2023-12-06,tantoMadera,323.83,2
7340,2023-06-17,tantoMadera,1232.1,5
7341,2026-01-20,kunaiHierro,428.52,1
7342,2026-01-21,shuriken,572.36,3
7343,2023-05-03,nodachiElite,13.77,1
7344,2023-04-04,shuriken,1389.54,10
7345,2023-02-02,kunaiHierro,85.06,7
7346,2023-12-11,nodachiElite,1432.52,7
7347,2023-12-30,bokenEntrenamiento,284.62,6
7348,2023-04-05,katanaAcero,580.26,5
7349,2023-12-15,kunaiHierro,829.98,2
7350,2026-01-20,katanaAcero,33.33,2
7351,2023-11-26,nodachiElite,755.4100000000001,5
7352,2023-01-25,bokenEntrenamiento,539.33,5
7353,2023-03-29,bokenEntrenamiento,742.84,10
7354,2023-12-07,bokenEntrenamiento,1293.68,5
7355,2023-02-03,katanaAcero,1226.66,5
7356,2023-05-16,tantoMadera,755.4100000000001,2
7357,2023-06-13,tantoMadera,1334.21,1
7358,2026-01-21,kunaiHierro,755.4100000000001,10
7359,2023-01-10,kunaiHierro,755.4100000000001,3
7360,2023-05-14,tantoMadera,1194.37,10
7361,2023-06-18,kunaiHierro,1453.9,3
7362,2026-01-21,tantoMadera,755.4100000000001,4
7363,2023-12-11,nodachiElite,867.44,1
7364,2023-09-09,bokenEntrenamiento,540.79,3
7365,2023-11-25,kunaiHierro,384.57,10
7366,2026-01-20,tantoMadera,1250.22,7
7367,2023-05-16,kunaiHierro,774.5,7
7368,2023-10-22,shuriken,1436.81,10
7369,2026-01-21,kunaiHierro,1326.46,3
7370,2026-01-20,katanaAcero,1193.7,6
7371,2023-11-06,bokenEntrenamiento,755.4100000000001,6
7372,2026-01-21,shuriken,41.51,3
7373,2026-01-20,katanaAcero,453.83,1
7374,2023-08-08,kunaiHierro,121.3,8
7375,2023-05-31,katanaAcero,1163.77,3
7376,2026-01-21,tantoMadera,286.11,7
7377,2023-02-09,tantoMadera,967.75,1
7378,2023-10-07,shuriken,1351.23,7
7379,2023-11-09,tantoMadera,896.39,8
7380,2023-09-06,kunaiHierro,170.52,6
7381,2023-07-02,bokenEntrenamiento,1382.96,10
7382,2023-04-22,kunaiHierro,1297.38,5
7383,2023-01-21,shuriken,537.22,5
7384,2026-01-20,kunaiHierro,700.93,10
7385,2026-01-21,nodachiElite,1213.28,1
7386,2023-08-14,shuriken,204.35,9
7387,2023-01-08,kunaiHierro,437.09,5
7388,2023-06-06,bokenEntrenamiento,777.38,7
7389,2023-01-28,shuriken,603.63,1
7390,2026-01-20,nodachiElite,815.68,8
7391,2023-10-22,kunaiHierro,859.67,3
7392,2023-11-06,nodachiElite,1355.2,10
7393,2023-06-29,katanaAcero,1078.27,2
7394,2023-03-20,tantoMadera,1489.97,6
7395,2023-04-18,bokenEntrenamiento,660.2,10
7396,2023-01-04,tantoMadera,798.87,5
7397,2023-03-27,nodachiElite,771.73,7
7398,2023-12-18,katanaAcero,886.54,1
7399,2026-01-21,katanaAcero,904.21,2
7400,2023-05-08,kunaiHierro,993.81,4
7402,2023-04-03,kunaiHierro,791.25,4
7403,2026-01-21,shuriken,214.13,3
7404,2023-03-13,kunaiHierro,445.5,6
7405,2023-09-13,nodachiElite,1232.33,4
7406,2023-11-12,tantoMadera,755.4100000000001,1
7407,2023-08-09,nodachiElite,1148.73,5
7409,2023-03-31,shuriken,1260.1,5
7410,2023-02-19,bokenEntrenamiento,1029.44,10
7411,2023-06-05,nodachiElite,782.68,4
7412,2023-12-18,katanaAcero,458.01,7
7413,2023-08-25,nodachiElite,1138.78,7
7414,2026-01-21,nodachiElite,1391.57,5
7415,2023-04-24,kunaiHierro,682.0,4
7416,2023-03-27,shuriken,1010.95,1
7417,2023-09-28,bokenEntrenamiento,1448.91,5
7418,2023-12-07,nodachiElite,1379.43,1
7419,2023-10-29,kunaiHierro,587.08,3
7420,2023-10-13,katanaAcero,323.59,3
7421,2023-12-07,shuriken,1156.74,2
7422,2023-03-19,katanaAcero,475.31,7
7424,2023-06-28,shuriken,448.16,8
7425,2023-09-19,nodachiElite,597.82,1
7426,2023-11-04,katanaAcero,1413.71,5
7427,2023-07-31,bokenEntrenamiento,378.66,4
7428,2023-10-08,shuriken,1264.99,4
7429,2023-12-06,nodachiElite,755.4100000000001,2
7430,2023-11-23,shuriken,837.67,1
7431,2023-03-08,shuriken,988.81,2
7433,2023-08-13,katanaAcero,26.66,3
7434,2023-07-17,katanaAcero,481.04,4
7435,2023-10-10,shuriken,442.79,7
7436,2023-08-09,bokenEntrenamiento,811.77,4
7437,2023-05-24,shuriken,755.4100000000001,6
7438,2026-01-20,tantoMadera,755.4100000000001,9
7439,2023-08-28,shuriken,755.4100000000001,5
7440,2023-03-07,tantoMadera,650.99,7
7441,2026-01-21,nodachiElite,1199.09,5
7442,2023-01-04,kunaiHierro,454.28,6
7443,2023-05-21,tantoMadera,970.65,9
7444,2023-03-07,nodachiElite,1108.03,7
7445,2023-02-03,shuriken,1336.67,10
7446,2026-01-21,shuriken,255.7,3
7447,2023-04-22,bokenEntrenamiento,349.84,6
7448,2023-03-17,kunaiHierro,1079.71,2
7449,2023-04-01,katanaAcero,865.9,1
7450,2023-04-18,kunaiHierro,78.48,8
7451,2026-01-21,kunaiHierro,433.91,8
7452,2023-10-21,tantoMadera,209.06,1
7453,2023-02-04,shuriken,1090.75,6
7454,2026-01-20,shuriken,607.02,7
7455,2023-05-25,bokenEntrenamiento,105.86,5
7456,2023-11-08,katanaAcero,1015.27,9
7457,2023-01-09,nodachiElite,1431.81,1
7458,2023-06-28,tantoMadera,1488.82,1
7459,2023-08-17,bokenEntrenamiento,561.07,1
7460,2023-08-13,bokenEntrenamiento,597.11,9
7461,2023-12-08,bokenEntrenamiento,1256.11,10
7462,2023-05-20,shuriken,31.8,5
7463,2023-10-05,kunaiHierro,753.33,3
7464,2023-11-15,shuriken,1442.31,1
7465,2023-02-21,kunaiHierro,97.39,1
7466,2023-05-15,shuriken,943.13,6
7467,2023-12-23,tantoMadera,716.56,7
7468,2023-08-13,kunaiHierro,102.43,5
7469,2023-06-28,nodachiElite,1455.94,5
7470,2023-01-29,kunaiHierro,1136.18,8
7471,2023-02-01,shuriken,1147.72,7
7472,2023-02-11,nodachiElite,505.15,10
7473,2023-04-01,bokenEntrenamiento,1199.05,2
7474,2023-12-22,bokenEntrenamiento,1348.58,6
7475,2026-01-21,nodachiElite,807.69,3
7476,2023-09-03,tantoMadera,755.4100000000001,10
7477,2026-01-21,shuriken,1172.32,8
7478,2026-01-21,shuriken,289.23,1
7479,2023-09-17,bokenEntrenamiento,838.75,5
7480,2026-01-21,katanaAcero,1177.16,4
7481,2023-01-31,katanaAcero,117.13,6
7482,2023-06-27,katanaAcero,879.27,5
7483,2023-09-05,shuriken,566.84,8
7484,2026-01-20,kunaiHierro,391.97,2
7485,2026-01-20,tantoMadera,1112.85,3
7486,2026-01-21,tantoMadera,313.72,9
7487,2023-07-04,bokenEntrenamiento,1440.8,2
7488,2023-01-08,tantoMadera,154.91,8
7489,2023-08-17,bokenEntrenamiento,100.66,8
7490,2023-04-28,shuriken,470.94,5
7491,2023-03-20,bokenEntrenamiento,858.6,6
7492,2023-04-22,katanaAcero,1323.07,10
7493,2023-04-28,kunaiHierro,1139.93,9
7494,2023-04-18,tantoMadera,33.6,10
7495,2023-05-26,nodachiElite,421.96,9
7496,2026-01-21,katanaAcero,19.22,9
7497,2026-01-20,katanaAcero,343.15,4
7498,2023-09-08,bokenEntrenamiento,1260.45,9
7499,2023-01-25,nodachiElite,520.95,7
7500,2023-02-19,katanaAcero,719.81,7
7501,2026-01-20,katanaAcero,755.4100000000001,2
7502,2026-01-20,nodachiElite,1002.03,5
7503,2023-12-15,katanaAcero,576.2,3
7504,2023-07-19,katanaAcero,1384.59,6
7505,2023-02-25,katanaAcero,178.72,6
7506,2023-05-06,katanaAcero,674.21,6
7507,2026-01-20,nodachiElite,140.88,6
7508,2023-08-02,nodachiElite,900.5,4
7509,2026-01-21,katanaAcero,1464.32,2
7510,2023-05-16,shuriken,21.23,6
7511,2026-01-21,katanaAcero,754.52,9
7512,2026-01-20,nodachiElite,554.46,8
7513,2026-01-21,tantoMadera,755.4100000000001,4
7514,2023-01-01,shuriken,755.4100000000001,3
7515,2023-06-25,shuriken,842.29,1
7516,2023-02-19,nodachiElite,1215.84,3
7517,2023-07-19,shuriken,755.4100000000001,10
7518,2023-09-26,tantoMadera,1262.39,7
7519,2023-04-25,tantoMadera,331.26,3
7520,2023-01-11,nodachiElite,1425.48,6
7521,2023-01-12,kunaiHierro,1408.22,1
7522,2023-01-28,bokenEntrenamiento,644.79,10
7523,2023-05-26,kunaiHierro,417.76,5
7524,2023-07-21,bokenEntrenamiento,15.97,10
7525,2026-01-21,tantoMadera,1092.17,7
7526,2026-01-20,nodachiElite,1020.31,4
7527,2023-12-17,bokenEntrenamiento,16.98,4
7528,2023-04-05,nodachiElite,854.48,5
7529,2023-10-16,bokenEntrenamiento,597.66,1
7530,2023-11-26,nodachiElite,483.91,4
7531,2023-06-20,katanaAcero,427.91,7
7532,2026-01-20,shuriken,442.01,9
7533,2026-01-20,bokenEntrenamiento,250.76,2
7534,2023-05-04,nodachiElite,1352.68,9
7535,2023-10-07,tantoMadera,378.86,9
7536,2023-05-10,kunaiHierro,570.31,1
7537,2023-05-19,shuriken,267.34,1
7538,2023-10-11,bokenEntrenamiento,1440.08,2
7539,2026-01-21,shuriken,1429.48,8
7540,2023-07-09,shuriken,1127.22,4
7541,2023-11-26,katanaAcero,1398.66,6
7542,2023-12-30,bokenEntrenamiento,525.78,5
7543,2023-10-23,bokenEntrenamiento,634.97,4
7544,2023-10-23,nodachiElite,966.42,2
7545,2023-01-23,nodachiElite,573.91,3
7546,2023-05-03,nodachiElite,935.78,6
7547,2023-08-20,bokenEntrenamiento,294.71,7
7548,2023-12-04,katanaAcero,628.1,5
7549,2023-01-31,kunaiHierro,329.99,10
7550,2023-11-29,kunaiHierro,588.21,6
7551,2023-12-14,kunaiHierro,453.07,9
7552,2023-03-28,tantoMadera,1491.6,7
7553,2023-03-05,kunaiHierro,884.31,2
7554,2023-06-25,shuriken,190.63,9
7555,2026-01-21,bokenEntrenamiento,755.4100000000001,4
7556,2023-12-27,tantoMadera,978.07,5
7557,2026-01-21,kunaiHierro,939.42,6
7558,2023-03-28,shuriken,1134.63,2
7559,2023-06-05,katanaAcero,322.55,3
7560,2023-12-02,tantoMadera,755.4100000000001,3
7561,2026-01-20,bokenEntrenamiento,311.01,7
7562,2023-08-23,kunaiHierro,1203.53,4
7563,2023-09-12,shuriken,396.32,10
7564,2023-10-07,shuriken,1350.92,10
7565,2023-03-03,tantoMadera,952.17,10
7566,2023-03-19,nodachiElite,1493.48,10
7567,2023-01-27,bokenEntrenamiento,396.76,6
7568,2023-05-16,kunaiHierro,1352.96,10
7569,2023-04-07,katanaAcero,1025.72,1
7570,2023-10-27,tantoMadera,491.68,8
7571,2026-01-20,nodachiElite,677.23,8
7572,2023-05-15,bokenEntrenamiento,1341.83,4
7573,2023-08-01,tantoMadera,36.41,8
7574,2023-08-24,katanaAcero,259.37,10
7575,2026-01-20,bokenEntrenamiento,1047.59,1
7576,2023-05-17,bokenEntrenamiento,918.06,4
7577,2023-10-11,nodachiElite,586.32,8
7578,2023-10-20,bokenEntrenamiento,71.43,1
7579,2026-01-21,kunaiHierro,755.4100000000001,9
7580,2023-02-19,tantoMadera,755.4100000000001,2
7581,2026-01-20,kunaiHierro,755.4100000000001,9
7582,2026-01-20,shuriken,1025.31,8
7583,2023-05-14,shuriken,643.3,4
7584,2026-01-21,kunaiHierro,673.13,1
7585,2023-01-23,tantoMadera,1275.64,9
7586,2023-10-17,nodachiElite,603.32,9
7587,2026-01-21,katanaAcero,762.97,7
7588,2026-01-20,shuriken,755.4100000000001,6
7589,2026-01-21,nodachiElite,236.93,2
7591,2026-01-20,tantoMadera,226.62,8
7592,2023-10-12,bokenEntrenamiento,1097.76,3
7593,2023-06-29,tantoMadera,578.23,5
7594,2023-12-11,shuriken,954.78,7
7595,2023-04-03,katanaAcero,444.16,5
7596,2026-01-21,shuriken,1352.23,2
7597,2026-01-20,shuriken,101.59,5
7598,2023-08-26,tantoMadera,1252.1,2
7599,2026-01-20,nodachiElite,1007.04,5
7600,2026-01-21,katanaAcero,522.44,9
7601,2026-01-20,kunaiHierro,175.27,10
7602,2023-11-03,katanaAcero,641.59,4
7603,2023-06-20,nodachiElite,132.46,4
7604,2023-04-24,bokenEntrenamiento,31.47,1
7605,2023-02-14,shuriken,335.33,3
7606,2023-05-08,katanaAcero,152.71,4
7607,2023-04-03,shuriken,1244.14,3
7608,2026-01-21,nodachiElite,275.13,8
7609,2023-07-28,bokenEntrenamiento,1390.24,2
7610,2023-10-23,kunaiHierro,227.53,3
7611,2023-06-05,katanaAcero,215.42,9
7612,2026-01-21,kunaiHierro,1019.24,2
7613,2023-03-25,katanaAcero,1002.4,8
7614,2023-03-04,katanaAcero,1341.96,10
7615,2023-09-04,katanaAcero,644.73,9
7616,2026-01-21,katanaAcero,471.47,1
7617,2023-12-09,bokenEntrenamiento,405.06,7
7618,2023-10-04,katanaAcero,871.31,10
7619,2023-02-09,tantoMadera,570.81,5
7620,2026-01-21,nodachiElite,365.84,9
7621,2023-11-26,bokenEntrenamiento,594.62,7
7622,2023-08-27,bokenEntrenamiento,672.26,9
7623,2023-12-20,katanaAcero,452.37,5
7624,2023-05-28,kunaiHierro,361.09,10
7625,2023-04-05,katanaAcero,1273.59,4
7626,2023-09-20,katanaAcero,1030.5,7
7627,2026-01-20,katanaAcero,1383.44,8
7628,2023-04-17,nodachiElite,755.4100000000001,8
7629,2023-02-24,shuriken,158.77,1
7630,2023-08-10,kunaiHierro,755.4100000000001,3
7631,2023-07-04,nodachiElite,295.16,10
7632,2023-07-29,shuriken,524.78,1
7633,2023-03-17,katanaAcero,420.48,5
7634,2023-04-16,tantoMadera,251.77,1
7635,2023-06-23,kunaiHierro,755.4100000000001,7
7636,2023-04-13,kunaiHierro,1067.14,5
7637,2024-01-01,nodachiElite,906.24,10
7638,2026-01-21,nodachiElite,1218.75,2
7639,2026-01-21,shuriken,1262.06,10
7640,2026-01-20,nodachiElite,956.66,8
7641,2023-06-09,shuriken,286.3,3
7642,2023-01-13,kunaiHierro,282.25,3
7643,2026-01-21,nodachiElite,1083.3,1
7644,2023-04-17,katanaAcero,755.4100000000001,4
7645,2023-03-04,tantoMadera,1362.33,3
7646,2023-08-27,tantoMadera,578.28,7
7647,2023-07-05,nodachiElite,285.29,8
7648,2026-01-21,bokenEntrenamiento,1106.14,7
7649,2026-01-21,kunaiHierro,755.4100000000001,3
7650,2023-06-12,tantoMadera,585.67,7
7651,2023-03-22,shuriken,972.86,5
7652,2026-01-21,shuriken,755.4100000000001,3
7653,2023-12-10,tantoMadera,950.66,6
7654,2023-05-16,bokenEntrenamiento,1125.07,1
7655,2026-01-21,kunaiHierro,294.66,5
7656,2023-10-25,shuriken,993.42,2
7657,2026-01-21,katanaAcero,222.86,3
7658,2023-12-26,katanaAcero,1082.7,7
7659,2023-10-06,bokenEntrenamiento,419.16,1
7660,2023-08-23,kunaiHierro,168.44,1
